name,pe,roic,pe_rank,roic_rank,rank,Full Name,Website
NOW,823.4390271132377,0.029969386769113884,23,1196,1219,"ServiceNow, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NP,-61.38047088607595,-0.027077903272516652,994,479,1473,"Neenah Paper, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NPK,16.46036957153394,0.14994058522258488,1112,469,1581,"National Presto Industries, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NPO,10.288909978308025,-0.014243197278911565,200,1132,1332,Enpro Industries Inc,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NPTN,-121.3515712322492,-0.013473002895588487,178,590,768,NeoPhotonics Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NRG,20.359647058823526,0.0585970585970586,1190,1137,2327,"NRG Energy, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NRK,5.3831025593534685,0.10345062058406893,707,181,888,Nuveen New York AMT,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NRZ,-3.9408793734104837,-0.0960397432975137,17,325,342,New Residential Investment Corp. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NS,-10.863818341273946,-0.035083248552985766,866,493,1359,Nustar Energy L.P.  Common Units,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NSC,32.937373075012424,0.07066644321546282,851,1,852,Norfolk Southern Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NSH,5.5374409743422826,0.36193140966224585,272,331,603,"Nustar GP Holdings, LLC Units",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NSP,26.037021709455498,0.27860372825869356,394,137,531,"Insperity, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NTG,-0.23743203623088072,-3.4014660250985536,287,995,1282,"Tortoise MLP Fund, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NUE,27.63072320613839,0.04775175747622493,140,588,728,Nucor Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NUS,13.812712602231453,0.18118255999773727,127,131,258,"Nu Skin Enterprises, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NVGS,-93.54743752551809,-0.0020651361020556074,184,4,188,Navigator Holdings Ltd. Ordinary Shares (Marshall Islands),https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NVR,19.461631870472946,0.21849585813040157,1154,543,1697,"NVR, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NVRO,-61.09153082104377,-0.14937766122744942,89,230,319,Nevro Corp. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NWL,-13.84760909090909,-0.09080241899088365,182,843,1025,Newell Rubbermaid Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NWN,21.01863742332087,0.029193467156830164,233,1003,1236,Northwest Natural Gas Company Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NX,19.07727739652121,0.10504451446419429,1008,135,1143,Quanex Building Products Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NYCB,14.30543492728415,0.07071986670324598,835,300,1135,"New York Community Bancorp, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
NYT,83.02635193430982,0.06339140038035279,206,708,914,New York Times Company (The) Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
O,51.29486252357859,0.020200003114502218,936,1031,1967,Realty Income Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OAS,-3.1072754996744787,-2.6038341874765516,907,975,1882,Oasis Petroleum Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OC,-24.2533498694517,-0.03183683621440119,162,17,179,Owens Corning Inc Common Stock New,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OEC,68.46641971908566,0.024219565690935994,29,510,539,Orion Engineered Carbons S.A Common Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OFC,30.957181177727115,0.026522239233264727,114,260,374,Corporate Office Properties Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OFG,38.54480853902602,0.033818746064001766,290,624,914,OFG Bancorp Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OGE,-37.00179620034542,-0.030045702197297783,1026,833,1859,OGE Energy Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OGS,20.12918100727043,0.04549076741430448,210,58,268,"ONE Gas, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OHI,53.76137471991564,0.017807864369428356,432,694,1126,"Omega Healthcare Investors, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OI,8.031754879032258,0.050400916380297825,147,34,181,Owens,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OIA,5.679946442182308,0.13405046789662878,297,421,718,Invesco Municipal Income Opportunities Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OII,-3.587157322715862,-0.2653081761592714,1137,207,1344,"Oceaneering International, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OIS,-1.1820173341047817,-0.5396564888580062,985,228,1213,"Oil States International, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OKE,37.314743325571264,0.03691489641190958,21,923,944,"ONEOK, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OLN,-5.527916362511599,-0.14423076923076922,688,396,1084,Olin Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OLP,16.34552626985512,0.038887060980381805,808,11,819,"One Liberty Properties, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OMC,17.49541098064107,0.116258734047731,523,874,1397,Omnicom Group Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OMI,86.80567640855679,0.055232593200101314,395,348,743,"Owens & Minor, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OPK,91.42016654204538,0.023209126707920556,493,1094,1587,OPKO Health Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OPY,4.371590641699055,0.06639777532092912,1037,197,1234,"Oppenheimer Holdings, Inc. Class A Common Stock (DE)",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
ORA,54.44148017693316,0.04634649510759984,981,147,1128,"Ormat Technologies, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
ORCL,19.41493930635838,0.13916113097319183,277,235,512,Oracle Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
ORI,11.626846779350162,0.030172100767620193,1106,581,1687,Old Republic International Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OSK,24.708442068803016,0.09877116773908802,444,718,1162,Oshkosh Corporation (Holding Company)Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OUT,-48.63337912782176,-0.011971988064155167,1031,714,1745,OUTFRONT Media Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OXM,-21.6244943721292,-0.1211240470323637,348,198,546,"Oxford Industries, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
OXY,-2.348446634097872,-0.14949769278161265,417,13,430,Occidental Petroleum Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PAA,-2.7222702702702706,-0.1284331159849832,81,474,555,"Plains All American Pipeline, L.P. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PAG,12.397218543046357,0.0825449412643048,674,592,1266,"Penske Automotive Group, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PAGP,-3.2189788732394367,-0.12016039823008849,386,525,911,"Plains Group Holdings, L.P. Class A Shares representing limited partner interests",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PANW,-144.34931340193415,-0.038855633802816904,1172,107,1279,"Palo Alto Networks, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PAR,-48.26067011009922,-0.18491463942227696,199,614,813,PAR Technology Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PBF,-1.5467990879201379,-0.16540138911322888,914,359,1273,PBF Energy Inc. Class A Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PBFX,5.707764618942971,0.16571556387825134,830,1143,1973,PBF Logistics LP Common Units representing limited partner interests,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PBH,13.902296076142804,0.06410417500596839,264,924,1188,"Prestige Brand Holdings, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PBI,-40.39266755576475,-0.06487750544483273,934,406,1340,Pitney Bowes Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PBYI,-7.264145182913618,-0.46167044973646754,641,180,821,Puma Biotechnology Inc Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PCG,-0.8876624651912649,-0.13426553583251885,677,1165,1842,Pacific Gas & Electric Co. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PCI,-27.1294092207394,-0.04695556766234485,773,169,942,PIMCO Dynamic Credit Income Fund Common Shares of Beneficial Interest,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PDI,-45.72730754545912,-0.028814098051822706,1113,1138,2251,PIMCO Dynamic Income Fund Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PDM,9.909014661977412,0.06459650262483586,911,395,1306,"Piedmont Office Realty Trust, Inc. Class A Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PE,-1.7102057247522178,-0.6507734339622224,927,328,1255,"Parsley Energy, Inc. Class A Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PEB,-83.75037460005112,-0.008410533253356438,181,578,759,Pebblebrook Hotel Trust Common Shares of Beneficial Interest,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PEG,15.25228346456693,0.05167535034135825,609,752,1361,Public Service Enterprise Group Incorporated Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PEI,-2.1626131205987584,-0.04520037330245359,76,998,1074,Pennsylvania Real Estate Investment Trust Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PEP,25.88090885017421,0.13040289880079373,436,593,1029,"Pepsico, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PFE,20.223293166926677,0.05842926061305131,357,649,1006,"Pfizer, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PFG,12.026396045278693,0.005756020198923436,961,832,1793,Principal Financial Group Inc Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PFS,18.685506232878126,0.011225185107090932,152,1013,1165,"Provident Financial Services, Inc Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PFSI,2.8710504079218695,0.07380262426136736,350,78,428,"PennyMac Financial Services, Inc. Class A Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PG,23.18864005885615,0.1938824008690929,225,125,350,Procter & Gamble Company (The) Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PGR,9.453451967287915,0.13607434653696365,1158,993,2151,Progressive Corporation (The) Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PGRE,-89.19763611965674,-0.0014970244446025085,261,1028,1289,"Paramount Group, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PH,27.80851622822844,0.1092956789226891,702,642,1344,Parker,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PHM,9.287903720394644,0.16898649453135953,854,864,1718,"PulteGroup, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PII,67.32475961538462,0.051543761163562136,698,298,996,Polaris Industries Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PKG,29.010952071134245,0.09514930983670647,1104,910,2014,Packaging Corporation of America Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PKI,12.731524456185669,0.21236687409224228,621,662,1283,"PerkinElmer, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PKX,0.041810024629463025,0.013289997647599028,420,1042,1462,POSCO Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PLD,49.20416555654083,0.031984208395748524,300,410,710,"ProLogis, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PLOW,-12.985120801012098,-0.19265062495614002,278,855,1133,"Douglas Dynamics, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PLT,-2.189250183847007,-0.47005075253537726,723,45,768,"Plantronics, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PM,15.70893104011194,0.43464285714285716,1187,1140,2327,Philip Morris International Inc Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PMT,-1324.8503777472529,-0.0020113952117656966,151,374,525,PennyMac Mortgage Investment Trust Common Shares of Beneficial Interest,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PMX,8.014030534351146,0.0800519976889916,1134,1070,2204,PIMCO Municipal Income Fund III Common Shares of Beneficial Interest,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PNC,10.393274519830184,0.037955581799691634,953,976,1929,"PNC Financial Services Group, Inc. (The) Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PNM,22.331635984720403,-0.646042387677625,870,515,1385,"PNM Resources, Inc. (Holding Co.) Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PNR,27.74789180145008,0.12617163547172014,632,110,742,Pentair plc. Ordinary Share,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PNW,15.934430406187168,0.03473876832075133,775,269,1044,Pinnacle West Capital Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
POR,26.87579909677419,0.018778773927792584,852,577,1429,Portland General Electric Co Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
POST,-388.92872093023254,0.003617713462871771,838,690,1528,"Post Holdings, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PPG,33.27051180358829,0.09249575551782682,335,499,834,"PPG Industries, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PPL,12.124582245250432,0.05199264848133101,1050,1011,2061,PP&L Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PPX,16.64019833895447,0.02990104179026555,319,171,490,"PPL Capital Funding, Inc. 2013 Series B Junior Subordinated Notes due 2073",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PRA,-7.759293364757424,-0.058924234197117085,604,882,1486,ProAssurance Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PRGO,-34.82691358024692,-0.014713448903665004,491,195,686,Perrigo Company plc Ordinary Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PRI,15.417681684465668,0.03503972412486434,893,426,1319,"Primerica, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PRLB,72.34015359604459,0.09070538223214929,467,532,999,"Proto Labs, Inc. Common stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PRO,-27.100320975787177,-0.19463694959610053,596,507,1103,"PROS Holdings, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PRU,-273.3635671641791,0.004572751444026772,401,1062,1463,"Prudential Financial, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PSA,28.611384607613736,0.12283369760719427,1177,472,1649,Public Storage Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PSB,22.30596242687218,0.10185646670503144,427,123,550,"PS Business Parks, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PSX,-9.826786119496855,-0.10981572019556224,865,201,1066,Phillips 66 Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PSXP,8.966169911504425,0.12241509433962264,249,552,801,Phillips 66 Partners LP Common Units representing limited partner interest in the Partnership,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PVH,-6.126552099452832,-0.13086791393826006,667,837,1504,PVH Corp. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PWR,27.618272269050888,0.09127346991460955,36,715,751,"Quanta Services, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
PXD,-213.28523622047246,-0.009294002193615425,519,512,1031,Pioneer Natural Resources Company Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
QEP,322.561875,-0.01593071075478752,1141,848,1989,"QEP Resources, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
QSR,39.82641975308642,0.03853418964865886,841,777,1618,Restaurant Brands International Inc. Common Shares,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
QTS,165.00527805615747,0.00983139439403349,1179,286,1465,"QTS Realty Trust, Inc. Class A Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
QTWO,-44.75123790146781,-0.10717331982034439,1002,103,1105,"Q2 Holdings, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
R,-34.237776551411045,-0.011982932685811291,371,149,520,"Ryder System, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RAD,-2.63640756067554,-0.025793936695300515,639,1176,1815,Rite Aid Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RBA,35.61631042846644,0.12841271845970934,30,1078,1108,Ritchie Bros. Auctioneers Incorporated Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RBC,17.628116551516975,0.11452083886381736,252,565,817,Regal Beloit Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RCL,-3.4337656305466084,-0.20678589058046482,683,747,1430,Royal Caribbean Cruises Ltd. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RE,20.09757262582406,0.016228923937515596,430,887,1317,"Everest Re Group, Ltd. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
REG,225.43881736015507,0.00087563706310652,40,364,404,Regency Centers Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RENN,-1343.6866862567813,-0.8997196210588796,681,1085,1766,"Renren Inc. American Depositary Shares, each representing three Class A ordinary shares",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RES,-6.610948574875584,-0.4352420738740259,1111,161,1272,"RPC, Inc. Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RESI,-9.089720001716001,-0.05417982606823986,520,204,724,Altisource Residential Corporation Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
REV,-1.696618897775306,-0.23526041368246148,757,38,795,"Revlon, Inc. New Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
REX,180.83655181347152,-0.004179127111027856,1194,579,1773,REX American Resources Corporation,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RFP,77.408,0.018208955223880597,1077,1010,2087,Resolute Forest Products Inc. Common Stock,https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
RGA,14.489586179871255,0.045555830666103025,1039,1071,2110,"Reinsurance Group of America, Incorporated Common Stock",https://finance.yahoo.com/quote/AOS?p=AOS&.tsrc=fin-srch
